roundlimit,262,128
rubble2_decal,256,256
s_cross,256,128
s_cross_winter,256,128
s_pieces,128,128
s_tray,128,128
sabotage,262,128
save_button_glow,64,32
save_h,128,64
sb_1,512,512
sb_1w,512,512
sb_2,256,512
sb_2w,256,512
sb_3,256,512
sb_3w,256,512
sb_4,256,512
sb_4w,256,512
schmerzen,0,0
schmerzenaerial,262,128
scientistcoat,256,256
scientistpants,256,256
scorelimit,262,128
sdkfz,512,512
sdkfz_a,512,512
sdkfz_a_d,512,512
sdkfz_d3,512,512
sdkfz_F_cog,96,96
sdkfz_F_cog_a,96,96
sdkfz_f_cog_d3,128,128
sdkfz_green_d3,512,512
sdkfz_I_cog,96,96
sdkfz_I_cog_a,96,96
sdkfz_i_cog_d3,128,128
sdkfz_O_cog,96,96
sdkfz_O_cog_a,96,96
sdkfz_o_cog_d3,96,96
sdkfz_rims,64,64
sdkfz_rims_a,64,64
sdkfz_rims_d3,128,128
sdkfz_TREDZ,128,128
sdkfz_TREDZ_a,128,128
sdkfz_tredz_d3,128,128
sdkfz_W_TRED,64,64
sdkfz_W_TRED_a,64,64
sdkfz_w_tred_d3,64,64
sdkfz_wheel,96,96
sdkfz_wheel_a,96,96
sdkfz_wheel_d3,64,64
seagull,128,128
searchlight,128,128
searchlight_d,128,128
selectgame_a,262,128
selectgame_b,262,128
selectmap,262,128
selectmodel,262,128
selectprimary,262,128
selectteam,262,128
senn_fire1,0,0
senn_fire2,0,0
sentry_helmet,128,128
sentry_pants,256,256
sentry_tunic,512,256
sentry_tunic_c,512,256
sepiaload_a,262,128
sepiaload_b,262,128
sepiaoverlay,16,16
serverback_a,262,128
serverback_b,262,128
shadow,16,16
sharpflame,144,144
sharpflame2,32,32
shattered_globe,64,64
shellmetal,64,64
shepherd,128,128
shermantank,512,512
shermantredz,256,256
shoreguns,262,128
shortglass,64,64
shotglass1,64,64
shotglass2,64,64
shotgun,512,512
shotgun_box,256,256
shotgun_shell,64,64
shotgun_sign,262,128
shotgunbutton,262,128
showgrid,0,0
shutter_set2,64,64
shutter_set2W,128,128
shutter_W,128,128
shutzpants,256,256
shutzpants_nco,256,256
shutzshirt,256,256
shutzshirt_cull,256,256
shutzshirt_nco,256,256
siegfried,0,0
siegfried_h,0,0
sign_store,256,256
sign_storeblu,256,256
silverstar_desc,262,128
silverstar_med,0,0
silverstar_sign,262,128
simple_flame,32,32
simple_flame_pj,32,32
simplechair,256,256
simpledesk,256,256
simplestool,256,256
sledgehammer,128,256
slick,256,256
slick_dirty,256,256
smallhutch,256,256
smg_box,256,256
smoke_ring,128,128
smokeswirl,64,64
sniperclip,128,128
sniperman,0,0
sniperman_dirty,0,0
sniperrifle,262,128
sniperrifle_sign,262,128
snowdrift1,256,256
snowpuffers,8,32
soldiers_med,0,0
soundwave,0,0
sous_sign,256,64
sparkcenter,0,0
sparkslag,16,16
spitblob,0,0
spitblob64,0,0
splash_y,0,0
splash_z,0,0
splashring,0,0
spore,0,0
springfield,512,512
spritely_water,64,64
srg,256,256
srg_dirty,256,256
ssncohat,128,128
standig,32,32
starkstromverteiler,256,32
startffa_a,262,128
startffa_b,262,128
startgame,262,128
startgame_sign,262,128
startobjective_a,262,128
startobjective_b,262,128
startround_a,262,128
startround_b,262,128
startteam_a,262,128
startteam_b,262,128
static_20mmflak,512,512
static_30cal,512,512
static_30cal_crate,128,128
static_45cal_crate,256,256
static_50cal_crate,256,256
static_6lamp,256,256
static_88shell,128,128
static_alarmbell,256,128
static_aluminumclock,256,64
static_army_pantsgreen,256,256
static_atlas-echolot,256,256
static_backwheel,128,128
static_backwheel_d,64,64
static_ballpeen_hammer,64,64
static_bangalore,64,256
static_banquet_table,256,256
static_baroglass,256,256
static_barometer,512,512
static_basket,256,256
static_bathroomsink,256,256
static_battery,256,256
static_beef,256,256
static_bell,256,256
static_Bensonazi,256,256
static_Bensonazi_dirty,256,256
static_bigbed,256,256
static_bigfilecabinet,256,256
static_bignose,256,256
static_bignose_dirty,256,256
static_bigswitch1,256,256
static_bigswitch2,256,256
static_binoculars,128,128
static_blackclock,256,64
static_blackclock2,256,64
static_blackgauge,256,256
static_blackhull1,512,512
static_blank,0,0
static_bmwbike,512,512
static_boards,256,256
static_bookcase,256,256
static_bottle_large,128,128
static_bottle_small,128,128
static_bplane,256,256
static_brassclock,256,64
static_bratwurst,128,128
static_bricks,256,256
static_bshelf-tall-thin,256,256
static_bshelf-tall-thin_d,256,256
static_bshelfdoor,128,128
static_bshelfdoor_d,128,128
static_bshelfglass,128,128
static_bshelfglass_d,128,128
static_bspindle,256,256
static_bucket,128,128
static_bulb,256,256
static_bulbcover,128,128
static_bulbcover_one,128,128
static_bulbcover_two,128,128
static_bulkheadhatch,512,512
static_bunkbed,256,256
static_bunkerbench,256,256
static_bunkershelves,256,256
static_bunkertable,256,256
static_bush1_1,128,256
static_bush1a_1,128,256
static_bush2_1,128,256
static_bush2a_1,128,256
static_bush3_1,512,256
static_bush3_2,512,256
static_bush3_3,512,256
static_bush4_1,128,128
static_bush4_2,128,128
static_bushhw_1,128,128
static_bushhw_2,128,128
static_bushhw_3,128,128
static_bwirepost,256,256
static_c47,512,512
static_cabinet_dark,256,256
static_cabinet_large,256,256
static_cabinet_small,256,256
static_cabinet_tall,256,256
static_cables,256,128
static_cablespool,128,256
static_cagelight,128,128
static_cagelight_red,0,0
static_calendarskin,256,512
static_camera,256,256
static_car,512,512
static_car2,512,512
static_car3,512,512
static_carburnt,256,256
static_card_deck,128,128
static_card_table,256,256
static_carrusted,256,256
static_cart,256,256
static_carwindow,256,256
static_carwindowB,256,256
static_carwindowR,256,256
static_castiron,512,512
static_ceilinglamp1,128,128
static_cello,256,256
static_cellostrings,64,128
static_chandalier,128,128
static_churchpew,256,256
static_churchpew_damaged,256,256
static_circulartable,256,256
static_clockface1,0,0
static_clockface2,256,64
static_clockhousing,256,64
static_coat_hanging_stand_1,256,256
static_coat_hanging_stand_2,256,256
static_coatrack,128,256
static_contowerlamp,128,128
static_contowerwood,256,256
static_cot,256,256
static_crane,512,512
static_cratelid1,256,256
static_cratelid2,256,256
static_cullblank,0,0
static_curtain,128,256
static_curtain_dirty,128,256
static_d_works,512,512
static_deckcannon,256,256
static_deckflak,256,256
static_deckguntwins,256,256
static_desertlamp,128,128
static_desk,256,256
static_dieselglass,256,256
static_dieselrpm,256,256
static_dish,128,180
static_dmetalbed,256,256
static_dmetalbedpost,128,128
static_dolf,256,256
static_dolf_dirty,256,256
static_domelight,128,64
static_drawing_compass_1,128,128
static_drawing_compass_2,128,128
static_dresser,256,256
static_Dtruck1,512,512
static_Dtruck2,512,512
static_Dtruck3,512,512
static_dtruck_burnt,512,512
static_dtruck_rusted,512,512
static_Dtruckwindow,128,128
static_dtruckwindowb,128,128
static_e-light,256,128
static_eagle,128,128
static_electricbox1,256,256
static_enginecover,128,128
static_enigma,512,512
static_enigmatext,256,256
static_exp_crate1,256,256
static_exp_crate1a,256,256
static_exp_crate2,256,256
static_exp_crate2a,256,256
static_exp_crate3,256,256
static_exp_crate3a,256,256
static_fan,256,256
static_fattablelamp,256,256
static_feet,256,256
static_fireplacecradle,64,128
static_fireplacewood,128,128
static_flagtop,256,128
static_flagtop2,256,128
static_flak88,512,512
static_flakshield,256,256
static_flaregun,256,256
static_flotilla11,128,128
static_flotilla13,128,128
static_flotilla7,128,128
static_flourbag,128,128
static_flowerpainting,256,256
static_flowerplate,128,128
static_fockwindow,64,128
static_fockwulf,512,512
static_fragcrate1,256,256
static_fragcrate1a,256,256
static_frontwheel,128,128
static_frontwheel_d,64,64
static_fryingpan,128,128
static_g_post,128,512
static_g_post_winter,128,512
static_garand,512,256
static_gasmask,256,256
static_gaswelder,512,512
static_german_gear,128,128
static_german_holster,128,128
static_german_radio,256,256
static_german_rations_1,128,128
static_german_rations_2,128,128
static_german_riflebelt,64,64
static_glantern,256,256
static_glanterncull,256,256
static_glass,256,256
static_glasslamp,128,128
static_globe,64,64
static_globe_winter,64,64
static_GMC_hub,128,128
static_GMC_tred,64,64
static_gmctruck,512,512
static_gmcwindow,128,64
static_greenhose,16,16
static_grenadier_ammobox,128,128
static_grenadier_shells,128,128
static_grn_metal_mug,128,128
static_gyrocompass,256,256
static_h_cross,256,128
static_h_cross_snow,256,128
static_halfcouch,256,256
static_hand,0,0
static_handsnew,256,256
static_hang3lamp,128,128
static_hang5lamp,128,128
static_hanger,256,128
static_hanger_snow,256,128
static_hanglamp,128,128
static_haystack,256,256
static_hbt_jacket,256,256
static_hbt_jacket_dirt,256,256
static_HBTpants,256,256
static_heat_crate,256,256
static_hedgehog,256,256
static_helmcontrol,256,256
static_higgins,512,512
static_hopechest,256,256
static_hopper,256,256
static_hopper_dirty,256,256
static_hulltop1a,512,512
static_hulltop1c,512,512
static_hulltop1d,512,512
static_hulltop1e,512,512
static_hulltop1h,512,512
static_hulltop1i,512,512
static_hulltop1j,512,256
static_innerwheel,128,128
static_innerwheel_d,64,64
static_jeep,512,512
static_jeeptredz,128,128
static_jeepwheelz,128,128
static_jeepwindow,64,128
static_jug,256,256
static_keys,128,64
static_kriegsflag,512,256
static_ktigertank,512,512
static_ktredz,256,128
static_lampbase,64,128
static_lantern,128,128
static_lantern_snow,128,128
static_Large_desk,256,256
static_librarytable,256,256
static_lightbulb,64,128
static_locker,256,256
static_loveseat,256,256
static_loveseat_d1,256,256
static_loveseatdestroyed,256,256
static_lrock1,256,256
static_lrock2,256,256
static_lrubble1,256,256
static_m3,512,512
static_m3tredz,256,256
static_mercedes,512,512
static_mercedes_window,256,128
static_mercedeshub,128,128
static_mercedestread,64,64
static_messkit_1,256,256
static_messkit_2,256,256
static_metal_file,64,64
static_metal_funnel,64,64
static_metal_mug,64,64
static_metalbench,256,256
static_metaldeck_plating,512,256
static_metaldesk,256,256
static_mg42,256,256
static_mg42ammobox,128,128
static_mg42ammoboxcull,128,128
static_microphone,128,128
static_minepole,256,256
static_minepole2,256,256
static_miscpieces,512,512
static_motorpool_helmet,128,128
static_motorpool_trench,512,256
static_mrock1,256,256
static_nazibanner1,256,1024
static_nazibanner1a,256,1024
static_nazibanner1b,256,1024
static_nazibanner2,127,1024
static_naziflag1,0,0
static_naziflag2,512,256
static_night_stand,256,256
static_officer_hat,256,256
static_officer_pants,256,256
static_officer_tunic,512,256
static_old_dog,256,256
static_old_dog_dirty,256,256
static_oldladypainting,256,256
static_opel,512,512
static_opel_cull,512,512
static_opelengine,128,128
static_opelhub,128,128
static_opeltread,64,64
static_opelwindows,256,256
static_ornaterectable,256,256
static_ornaterectable_d,256,256
static_outerwheel,128,128
static_outerwheel_d,64,64
static_oval_table,256,256
static_p47,512,512
static_p47window,128,128
static_palmcross,128,128
static_palmfill,128,128
static_palmregtrunk,128,128
static_panzer_iv_backwheel,128,128
static_panzer_iv_backwheelaxel,64,32
static_panzer_iv_backwheelband,128,32
static_panzer_iv_boxes,128,128
static_panzer_iv_frontwheel,128,128
static_panzer_iv_frontwheelband,128,32
static_panzer_iv_smallwheel,64,64
static_panzer_iv_smallwheelband,64,16
static_panzer_iv_tread,256,128
static_panzer_iv_turret,256,256
static_panzer_iv_undercarriage,512,512
static_panzer_iv_verysmallwheel,32,32
static_paul,256,256
static_paul_dirty,256,256
static_peetrough,256,256
static_pencils_01,32,128
static_pencils_02,32,128
static_pencils_03,32,128
static_pens_01,64,128
static_pens_04,64,128
static_periscopes,512,128
static_phonograph,256,256
static_piano,256,256
static_piano_d,256,256
static_pine_branches,0,0
static_pine_branches_snow,0,0
static_pine_cross,0,0
static_pine_cross_snow,0,0
static_pine_radial,0,0
static_pine_radial_snow,0,0
static_piperplane,512,512
static_piperplane_w,128,256
static_pitcher,128,128
static_pitchfork,128,128
static_planetmap,0,0
static_plunger,64,64
static_poker,64,256
static_pots1,128,128
static_pots2,128,128
static_pounder,128,128
static_powerpanel,512,512
static_produce_cart,256,256
static_projector,128,128
static_prop,64,128
static_protractor,64,64
static_radar,512,512
static_radarcull,512,512
static_radio2,256,512
static_radiostation1,512,512
static_radiostation2,512,512
static_radiostation4,512,512
static_ramp,256,256
static_ranger_helmet,128,128
static_ranger_pants,256,256
static_ranger_pants_dirt,256,256
static_ranger_top,512,256
static_ranger_top_dirt,512,256
static_rations_sh,128,128
static_reddevil,128,128
static_redhose,16,16
static_rockwallmodel,0,0
static_rolltop_desk,256,256
static_roml,256,256
static_roml_dirty,256,256
static_ruddergauge1,256,256
static_ruddergauge2,256,256
static_ruddergaugebody,256,256
static_s_cross,256,128
static_s_cross_winter,256,128
static_s_pieces,128,128
static_s_tray,128,128
static_sb_1,512,512
static_sb_1w,512,512
static_sb_2,256,512
static_sb_2w,256,512
static_sb_3,256,512
static_sb_3w,256,512
static_sb_4,256,512
static_sb_4w,256,512
static_scopebody,512,512
static_scopeface,256,256
static_scr536,256,256
static_screwdriver,32,64
static_sdkfz,512,512
static_sdkfz_a,512,512
static_sdkfz_a_d,512,512
static_sdkfz_d2,512,512
static_sdkfz_F_cog,96,96
static_sdkfz_F_cog_a,96,96
static_sdkfz_f_cog_d2,128,128
static_sdkfz_green_d2,512,512
static_sdkfz_I_cog,96,96
static_sdkfz_I_cog_a,96,96
static_sdkfz_i_cog_d2,128,128
static_sdkfz_O_cog,96,96
static_sdkfz_O_cog_a,96,96
static_sdkfz_o_cog_d2,96,96
static_sdkfz_rims,64,64
static_sdkfz_rims_a,64,64
static_sdkfz_rims_d2,128,128
static_sdkfz_TREDZ,128,128
static_sdkfz_TREDZ_a,128,128
static_sdkfz_tredz_d2,128,128
static_sdkfz_W_TRED,64,64
static_sdkfz_W_TRED_a,64,64
static_sdkfz_w_tred_d2,64,64
static_sdkfz_wheel,96,96
static_sdkfz_wheel_a,96,96
static_sdkfz_wheel_d2,64,64
static_searchlight,128,128
static_servingplate,128,128
static_shermantank,512,512
static_shermantank_dead,512,512
static_shermantredz,256,256
static_shortpalmcross,128,128
static_shortpalmfill,128,128
static_shortpalmsprite,128,128
static_shortpalmtrunk,128,128
static_shovel,128,256
static_signpost_CEAN,256,256
static_signpost_STLO,256,256
static_signpost_VERET,256,256
static_signpost_VIERVILLE,256,256
static_simpledesk,256,256
static_simplemetaldesk,256,256
static_simplerectable,256,256
static_single_bed,256,256
static_single_bed_damaged,256,256
static_singlemetalbed,256,256
static_singlemetalbedpost,128,128
static_slick,256,256
static_slick_dirty,256,256
static_sliding_ruler,128,64
static_sliding_ruler_alpha,128,64
static_small_pitcher,128,128
static_small_round_table,256,256
static_smallfilecabinet,256,256
static_smallyuccacross,128,128
static_smallyuccafill,128,128
static_smallyuccasprite,128,128
static_smallyuccatrunk,128,128
static_sniperman,0,0
static_sniperman_dirty,0,0
static_south_africa_ceramic_pot_1,128,128
static_south_africa_ceramic_pot_2,128,128
static_south_africa_ceramic_pot_3,128,128
static_south_africa_ceramic_pot_4,128,128
static_south_africa_ceramic_pot_5,128,128
static_south_africa_ceramic_pot_6,128,128
static_south_africa_ceramic_pot_7,128,128
static_speakerbox1,256,256
static_square_table,256,256
static_square_table_red,256,256
static_squatpalmcross,128,128
static_squatpalmsprite,128,128
static_squatpalmtrunk,128,128
static_srg,256,256
static_srg_dirty,256,256
static_srubble1,256,256
static_stackedshelves,256,256
static_stackedshelves_alpha,256,256
static_stand,64,256
static_stielhandgranate,256,256
static_stuka,512,512
static_stuka_desert,512,512
static_stukawindow,128,64
static_stukawindow_desert,128,64
static_stump,256,256
static_sub_bunk,256,256
static_subalum,128,64
static_subclock,256,64
static_subgreeble,64,64
static_subhatch,256,256
static_subknob1,64,64
static_subradar,512,512
static_subradio1,256,256
static_subrailing,256,128
static_substool,256,256
static_subvalve-red-black,128,128
static_support,256,128
static_support_snow,256,128
static_switch1,128,128
static_switch2,128,128
static_swordfish,128,128
static_t_post,64,512
static_t_post_winter,64,512
static_table,256,256
static_table_red,256,256
static_tablelamp,128,128
static_tablewithumbrella_1,256,256
static_tablewithumbrella_2,128,128
static_tallyuccacross,512,512
static_tallyuccasprite,512,512
static_tallyuccatrunk,512,512
static_tankmg,64,32
static_tanks,128,256
static_tanktop,128,128
static_tanpower1,512,512
static_tanpower2,256,256
static_tanpower3,256,256
static_tarp,256,256
static_telegraphbody1,256,256
static_telegraphbody2,256,256
static_telegraphface1,256,256
static_telegraphface2,256,256
static_tempgauge,256,256
static_tent,256,256
static_tentpoles,128,128
static_ThompsonSMG,512,512
static_tiefenmesser,256,256
static_tiffanyshade,128,128
static_tiger_treads,256,256
static_tigercull_d,512,512
static_tigertank,512,512
static_tigertank_d,512,512
static_tigertank_damaged,512,512
static_tigertankDSRT,512,512
static_tigertredz,256,256
static_tigertredzDSRT,256,256
static_tnt,256,256
static_toilet,256,256
static_toilet_short,256,256
static_tom,256,256
static_tom_dirty,256,256
static_toolbox_closed,128,128
static_toolbox_opened,128,128
static_torpedo_tip,128,128
static_torpedobody,256,512
static_torpedonose,256,256
static_torpedoprop,64,128
static_torpedotail,256,256
static_towel_1,256,256
static_towel_2,256,256
static_townbell,256,256
static_tree1_1,128,128
static_tree1_2,128,128
static_tree1_3,128,128
static_tree1_4,128,128
static_tree1_5,128,128
static_tree1sprite,128,128
static_tree2_1,128,128
static_tree2_2,128,128
static_tree2_3,128,128
static_tree2_4,128,128
static_tree2a_1,128,128
static_tree2a_2,128,128
static_tree2a_3,128,128
static_tree2a_4,128,128
static_tree2asprite,128,128
static_tree2sprite,128,128
static_tree3_1,128,128
static_tree3_2,128,128
static_tree3_3,128,128
static_tree3s_1,128,128
static_tree3s_2,128,128
static_tree3s_3,128,128
static_tree4_1,128,128
static_tree4_2,128,128
static_tree4_3,128,128
static_tree4_4,128,128
static_tree4_4a,128,128
static_tree4_6,128,128
static_tree4_7,128,128
static_tree4sprite,128,128
static_tree5_1,128,128
static_tree5_2,128,128
static_tree5_3,128,128
static_tree5s_1,128,128
static_tree5s_2,128,128
static_tree5s_3,128,128
static_tree5sa_1,128,128
static_tree5sa_2,128,128
static_tree5sa_3,128,128
static_tree5sb_1,128,128
static_tree5sb_2,128,128
static_tree5sb_3,128,128
static_tree5ssprite,128,128
static_tree5sspritea,128,128
static_tree5sspriteb,128,128
static_trunk,256,256
static_tub_shower,256,256
static_typewriter,128,128
static_us-helmet_29th,128,128
static_us-helmet_29th-net,128,128
static_us-helmet_captain,128,128
static_us-helmet_engineer01,128,128
static_us-helmet_engineer02,128,128
static_us-helmet_ltnt,128,128
static_us-helmet_medic,128,128
static_us-helmet_private,128,128
static_us-helmet_private_net,128,128
static_us-helmet_private_net_cig,128,128
static_us-helmet_sergeant,128,128
static_us_top,256,256
static_us_top_dirt,256,256
static_usammobelt,64,64
static_usequip,128,128
static_v2,128,256
static_valve_black1,128,128
static_valve_black2,128,128
static_valve_black3,128,128
static_valve_grey1,0,0
static_valve_grey2,128,128
static_valvepipes,64,256
static_valvetree,64,128
static_vane,512,512
static_Vanity,256,256
static_vent_valve,128,128
static_w_parkbench,256,256
static_w_shrub,256,256
static_wagon,256,256
static_wallcage,128,128
static_wallsconce-candle,128,128
static_wallsconce-cutglass,128,128
static_wallsconce-frosted,128,128
static_wallsconce-single,128,128
static_wallsconce-single2,128,128
static_wardrobe,128,256
static_wardrobe_damaged,128,256
static_wehrmact_face,0,0
static_wehrmact_gear,128,128
static_wehrmact_helmet,128,128
static_wehrmact_pants,256,256
static_wehrmact_pants_fgrey,256,256
static_wehrmact_riflebelt,64,64
static_wehrmact_tunic,512,256
static_wehrmact_tunic_fieldgrey,512,256
static_wehrpass,256,256
static_welder,256,256
static_weldertorch,64,64
static_wfill_pine2,256,256
static_wfill_pine3,256,256
static_wheel,128,128
static_whiteplate,128,128
static_wicker_basket_1,128,128
static_wicker_basket_2,128,128
static_wicker_basket_3,128,128
static_widepainting,256,128
static_winecasks,256,256
static_wirecage,128,128
static_wirecage2,128,256
static_wirerailholder,32,32
static_woodbucket,128,128
static_wooddeck,256,256
static_worklamp,128,128
static_worktable,256,256
static_worndowntable,256,256
static_wrenches,64,64
static_wshrub,256,256
static_wshrubfill,256,256
static_yellowtank,128,256
statscreen2_a,262,128
statscreen2_b,262,128
statscreen_a,262,128
statscreen_b,262,128
stg44plans,256,256
stickblock,128,128
stielhandgranate,256,256
stonechip,16,16
stoolposh,256,256
stuka,512,512
stuka_d,256,256
stuka_dcull,256,256
stuka_desert,512,512
stukadesrt_d,256,256
stukadesrt_dcull,256,256
stukawindow,128,64
stukawindow_d,128,64
stukawindow_d_d,128,64
stukawindow_desert,128,64
stump,256,256
sub_motto1,256,256
subcrane,256,256
subdiving,0,0
submachinegun,262,128
submachinegun_sign,262,128
subpen,262,128
subpen2,0,0
subrailing,256,128
subsink,262,128
support,256,128
support_snow,256,128
surgeonpack,128,128
surveybook,2,2
swei,256,256
switch1,128,128
switch1_pulse,2,2
swordfish,128,128
t_post,64,512
t_post_winter,64,512
table,256,256
tallglass,64,64
tankmg,64,32
tanks,128,256
tanktop,128,128
tapestry_master7,256,256
tapstry_af1,64,64
tc_coat,512,256
tc_coat_c,512,256
tc_hat,128,128
teamback,262,128
teambutton,262,128
teamdamage,262,128
test1,256,256
testtread,16,32
textures/aldiewater,0,0
textures/algiers/afrik_wall1a,256,256
textures/algiers/afrik_wall1b,256,256
textures/algiers/afrik_wall1brick,256,256
textures/algiers/afrik_wall1c,256,256
textures/algiers/afrik_wall2des1,256,256
textures/algiers/afrik_wall2fltdrk,256,256
textures/algiers/afrika_boulder,128,128
textures/algiers/afrika_boulder2,256,256
textures/algiers/afrika_floor_set1,128,128
textures/algiers/afrika_floor_set1trm,256,256
textures/algiers/afrika_set1tile,128,128
textures/algiers/afrika_windecal,128,32
textures/algiers/afrikadoorwrk,128,256
textures/algiers/afrikamap1,256,256
textures/algiers/afrikamap2,256,256
textures/algiers/afrikatrim_set1,32,128
textures/algiers/afrikatrim_set1ltgrn,32,128
textures/algiers/afrikatrim_set1ltylw,32,128
textures/algiers/afrikatrim_set1red,32,128
textures/algiers/afriktile1,128,128
textures/algiers/afriktile1_broke,128,128
textures/algiers/afriktile1_dirt,128,128
textures/algiers/afriktile1_dirtdiv,128,128
textures/algiers/afriktile1_div,128,128
textures/algiers/afrikwall7_set1base,256,256
textures/algiers/afrikwall7_set1doorway,256,256
textures/algiers/afrkwlcore_1,64,128
textures/algiers/algier_ceiling,256,256
textures/algiers/algier_ciel5,128,128
textures/algiers/algier_floor_trimsolid,32,128
textures/algiers/algier_floor_trimsolid_pulse,2,2
textures/algiers/algier_winbox_detail1,0,0
textures/algiers/algiertrim,64,64
textures/algiers/algierwall1_0,256,256
textures/algiers/algierwall1a,256,256
textures/algiers/algierwall1b,256,256
textures/algiers/algierwall1b_mozaic_bl,256,256
textures/algiers/algierwall1b_mozaic_brn,256,256
textures/algiers/algierwall1b_mozaic_red,256,256
textures/algiers/algierwall1drk_1flat,256,256
textures/algiers/algierwall1drk_1wthrd,256,256
textures/algiers/algierwall1drk_blumoz,256,256
textures/algiers/algierwall1drk_blumozwd,256,256
textures/algiers/algierwall1drk_redmoz,256,256
textures/algiers/algierwall1drk_redmozwd,256,256
textures/algiers/algierwall1win,256,256
textures/algiers/algierwall2b,256,256
textures/algiers/algierwall_set5,256,256
textures/algiers/algierwall_set5blin,256,256
textures/algiers/algierwall_set5blindrt,256,256
textures/algiers/algierwall_set5brt,256,256
textures/algiers/algierwall_set5decobrt,256,256
textures/algiers/algierwall_set5decodrt,256,256
textures/algiers/algierwall_set5drt,256,256
textures/algiers/algierwallwithtrim,256,256
textures/algiers/algrset1_1a,128,256
textures/algiers/algrset1_1b,128,256
textures/algiers/algrset1_1bs,128,256
textures/algiers/algrset1_2a,128,256
textures/algiers/algrset1_2b,128,256
textures/algiers/algrset1_2bs,128,256
textures/algiers/algrset1_3a,128,256
textures/algiers/algrset1_3b,128,256
textures/algiers/algrset1_3bs,128,256
textures/algiers/arzewbalc_se1,256,256
textures/algiers/arzewpj_1,128,128
textures/algiers/arzewpj_2,128,128
textures/algiers/arzewpj_3,128,128
textures/algiers/arzewwndw_se1a,128,256
textures/algiers/arzrblset_1,256,256
textures/algiers/aviation_poster,256,256
textures/algiers/bldrset_1,128,128
textures/algiers/brick1,256,256
textures/algiers/brick1trim,32,64
textures/algiers/brick1trim_0,32,64
textures/algiers/canyonwall,256,256
textures/algiers/canyonwall_bottom,256,256
textures/algiers/canyonylw1,256,256
textures/algiers/canyonylw1bottrns,256,256
textures/algiers/caveset1_1bs,512,256
textures/algiers/cliffset2,256,512
textures/algiers/cliffset2_noshd,256,512
textures/algiers/cliffset2_sandtop,256,512
textures/algiers/cliffset2_sandtop2,256,512
textures/algiers/cliffset2_sandtop2small,256,256
textures/algiers/cliffset2_sandtop2small_noshd,256,256
textures/algiers/cliffset2nonDDStemp,256,512
textures/algiers/cliffset2nonddstemp_noshd,256,512
textures/algiers/cliffset_1,256,512
textures/algiers/cliffset_1_noshd,256,512
textures/algiers/cliffset_1a,256,256
textures/algiers/column_1,64,128
textures/algiers/column_2,128,256
textures/algiers/column_trimdec,64,32
textures/algiers/columntrm_1,32,32
textures/algiers/columntrm_1_pulse,2,2
textures/algiers/ctrckset1_1,256,256
textures/algiers/desertcloth,128,128
textures/algiers/desertrd_1,256,256
textures/algiers/desertrd_1ns,256,256
textures/algiers/desertrd_512,512,512
textures/algiers/desertrd_512ns,512,512
textures/algiers/doccrtset_1a,128,128
textures/algiers/doccrtset_1b,128,128
textures/algiers/doccrtset_1step,128,32
textures/algiers/doccrtset_1stepsml,64,24
textures/algiers/e3road,256,512
textures/algiers/fort_canopy,256,144
textures/algiers/fort_canopytorn,256,144
textures/algiers/fort_floor_cobbleflttile,256,256
textures/algiers/fort_floor_cobbleflttilebrdr,256,256
textures/algiers/fort_floor_outside,256,256
textures/algiers/fort_floor_outsidelg,256,256
textures/algiers/fort_floor_outsidesml,256,256
textures/algiers/fort_roofwhite,256,256
textures/algiers/gasvent_1,32,32
textures/algiers/grassbrdr_6,256,256
textures/algiers/grassbrdr_7,256,256
textures/algiers/grndset_1,256,256
textures/algiers/grndset_1a,256,256
textures/algiers/grndset_1b,256,256
textures/algiers/grndset_1big,256,512
textures/algiers/grndset_1c,256,256
textures/algiers/grndset_1long,256,512
textures/algiers/grndset_1x,256,256
textures/algiers/grndset_2af,256,256
textures/algiers/grndset_2af_noshd,256,256
textures/algiers/grndset_2afns_noshd,256,256
textures/algiers/grvstm1,64,128
textures/algiers/grvstm1a,64,128
textures/algiers/grvstm1b,64,128
textures/algiers/interiorwall_afrika1flat,256,256
textures/algiers/interiorwall_afrika1trim,256,256
textures/algiers/jh_brick3,256,256
textures/algiers/jh_brick3a,128,128
textures/algiers/jh_brickwall1,256,512
textures/algiers/jh_corrdoor1a,256,256
textures/algiers/jh_corrdoor1b,256,256
textures/algiers/jh_corrdoor2a,256,256
textures/algiers/jh_corrdoor2b,256,256
textures/algiers/jh_corrugate_256,256,256
textures/algiers/jh_door1,128,256
textures/algiers/jh_km_marker,192,256
textures/algiers/jh_lhwall1,256,256
textures/algiers/jh_lhwin1_0,128,256
textures/algiers/jh_lhwin1a,128,256
textures/algiers/jh_oran,128,64
textures/algiers/jh_portarz_bk,256,128
textures/algiers/jh_portarz_ft,256,128
textures/algiers/jh_rustwin1,256,128
textures/algiers/jh_sliddoortrack,256,32
textures/algiers/jh_warewindow1,128,128
textures/algiers/jh_warewindow1a,128,128
textures/algiers/jh_warewindow2a,256,128
textures/algiers/jh_warewindow2b,256,128
textures/algiers/jh_warewindow3,128,128
textures/algiers/jh_woodwall_1,256,256
textures/algiers/lighthouse_railing,128,64
textures/algiers/lightplaster1,256,256
textures/algiers/lightplaster2,256,256
textures/algiers/lthouse_set1a,128,128
textures/algiers/lthouse_set1base,128,128
textures/algiers/lthouse_wal1a,128,128
